"","country","control_condition","intervention_condition","contrast","pa_effect_size","na_effect_size","optimism_effect_size","ls_effect_size","ladder_effect_size","envy_effect_size","indebted_effect_size","pa_var","na_var","optimism_var","ls_var","ladder_var","envy_var","indebted_var"
"102","Australia","int.events","sub","int.events vs sub",-0.0450636873741113,-0.0912347431272514,-0.266580944458117,0.146179377298721,0.19379951913732,0.13686977695914,0.0626631237672695,0.0787236128793875,0.078785309373836,0.0794004233110388,0.0789131979227963,0.0790719218764278,0.0788873638590453,0.0787422004397848
"103","Australia","measure","text","measure vs text",0.578166857027227,0.0774387548840412,0.616362090496181,-0.0989452078896891,-0.288115922874311,-0.44833849830357,0.422977495354738,0.0834709742738525,0.080188172735785,0.0839272273942133,0.0802261066698485,0.0809583129783423,0.0821382792188161,0.0819173047439708
"104","Australia","measure","letter","measure vs letter",0.382720959419085,0.146279692882213,0.527635259729939,-0.301326567382466,-0.201281697137133,-0.082377800789867,0.71071070952901,0.0787893690422857,0.0775866999631612,0.0800578655281666,0.0782540071906687,0.0777705131655909,0.0774462033623271,0.082237776540945
"105","Australia","measure","hk.list","measure vs hk.list",0.42295053083293,-0.219873474593599,0.43555256797733,-0.0467588841970168,-0.0369238020678838,-0.120407901311057,-0.0272776390619627,0.072620561989203,0.0714951929659099,0.072713828264546,0.0710972795902331,0.0710901845377141,0.0712034146716709,0.0710848457655903
"106","Australia","measure","god.letter","measure vs god.letter",0.35677824507482,-0.135372238420691,0.338347162794004,0.220549103089571,0.137374618926389,-0.0563479898350919,-0.160106576690569,0.0740531909180834,0.0730802884785866,0.073938798832477,0.0733509694066097,0.0730851647552843,0.0729450157377243,0.0731455427014843
"107","Australia","measure","list","measure vs list",0.339235263675207,-0.045325137704452,0.634727461389114,-0.0777150933231139,0.187711054285217,0.375707873207385,0.473006156969003,0.082840958137287,0.0816876296065435,0.0857776763630082,0.0817282956026893,0.0820262119717776,0.0831070381563607,0.0839496750802441
"108","Australia","measure","sub","measure vs sub",0.161182398003674,-0.138061308229915,0.0754473833452436,0.0765926713152364,0.229672130980857,0.0163239308452265,-0.301118690435836,0.0789584072863137,0.0788905755157641,0.0787595106414845,0.0787612177948724,0.0792208535835987,0.0787063161617257,0.0795926494461527
"109","Chile","measure","list","measure vs list",0.634041807524884,-0.27099936039068,0.370765183534674,-0.0775470172162894,-0.201358621624306,-0.139859487998357,-0.338269870224205,0.0981527842845585,0.0943322219548229,0.0950767122802803,0.0935481857518808,0.0939497177823843,0.0937057105949509,0.0948088016265594
"110","Chile","measure","text","measure vs text",1.10848754838251,-0.56192260597832,0.830413659208896,0.227393286992307,0.136472970100198,-0.14162722883802,0.247625824976133,0.110082457894058,0.0992135575391819,0.103663912661697,0.0960701133946546,0.0956762701160689,0.0956933344063114,0.0961845281830587
"111","Chile","measure","letter","measure vs letter",0.774872877395665,-0.449240934583188,0.770601133094227,-0.0641419445713425,-0.294971662322839,-0.338497047962445,0.540861762875581,0.120839277446159,0.115303019684794,0.120747584810085,0.11255714151463,0.113708448355187,0.114091392381657,0.116562936757512
"112","Chile","measure","hk.list","measure vs hk.list",1.26400889056854,-0.332276016540798,1.20057833458942,0.0901317869043029,0.0571095305322987,-0.131832354386008,0.137036453018613,0.11710341927071,0.0989654787308552,0.115196954173749,0.0977181176069813,0.0976588219907259,0.0978309960295715,0.0978480596855833
"113","Chile","measure","god.letter","measure vs god.letter",0.361742493085921,0.0572277763852122,0.337050744131477,-0.270009827656915,-0.348441057082485,0.496931623521764,0.591633731674885,0.107277366493766,0.105598647902792,0.107050334557129,0.106514835911231,0.107153070953723,0.108804779745766,0.110161219666813
"114","Chile","measure","sub","measure vs sub",0.336356662175912,-0.0922881796604299,0.436819310058091,-0.0806970083108045,-0.322298714798533,0.0482550821719398,0.498867207699859,0.104082037975447,0.102740772641023,0.1050778752248,0.102715066218526,0.103963328454558,0.102661432190387,0.105822200625808
"115","Chile","events","list","events vs list",0.493269466626448,-0.439903497015861,-0.170476309958538,-0.020301784699914,-0.127415119502421,-0.0773175244906304,-0.471519611543226,0.102001069677632,0.101393756506667,0.0993882331599632,0.0990388427966086,0.0992317995065576,0.0991067188591861,0.101745166962558
"116","Chile","events","text","events vs text",1.06081550167169,-0.798215115081493,0.448941803547312,0.356334416906994,0.226997732603968,-0.0815287241493145,0.136891126771941,0.115076720117438,0.108974443134408,0.103529460297255,0.102597278718507,0.101654200642693,0.101093187670869,0.101244340767462
"117","Chile","events","letter","events vs letter",0.688457168495325,-0.641816086401241,0.415739709641549,0.00257076629093232,-0.231506172582649,-0.378369394498036,0.436028605659183,0.125025750744564,0.124113318625606,0.120597312999274,0.118055652744369,0.118843718907671,0.120160899653979,0.120851451804866
"118","Chile","events","hk.list","events vs hk.list",1.30696980097139,-0.523046526656525,1.01480040186215,0.18038614280338,0.140044533909221,-0.0699205004227654,0.0319963751025114,0.125074219336798,0.106682009188032,0.116377421836393,0.103591771899161,0.103426045116627,0.103237281076903,0.103187728405625
"119","Chile","events","god.letter","events vs god.letter",0.187776559612615,-0.0889878912003812,-0.148785689598217,-0.243871209232542,-0.289543807459866,0.741275937692791,0.476190476190476,0.111600833838055,0.111221095066393,0.111418571964295,0.111937127315174,0.112275494672755,0.118742916886143,0.114260519022424
"120","Chile","events","sub","events vs sub",0.166705998163556,-0.255475409020019,-0.0429950610724775,-0.0273601265549683,-0.260930054755791,0.152571398063542,0.388495792875497,0.108562687068109,0.10906913024095,0.108212115249905,0.108197250401912,0.109107195225557,0.108501702496263,0.110226715328356
"121","Chile","int.events","list","int.events vs list",0.326958367040548,-0.130112332400794,0.18400086826433,-0.28961245076,-0.482739169896642,-0.764998598240462,-0.222911285030141,0.116351450862702,0.115135605528444,0.115364350129515,0.11604028326618,0.118055982381279,0.122815249261784,0.115578311230485
"122","Chile","int.events","text","int.events vs text",0.81672129673183,-0.390438069758877,0.679401439618711,-0.0496503204285772,-0.105332947637961,-0.746910623107937,0.397697341674127,0.126147473501663,0.119000365304187,0.123294037940839,0.116917355137543,0.117037214520035,0.124631387423554,0.119079827654987
"123","Chile","int.events","letter","int.events vs letter",0.479292497163203,-0.294828063349649,0.622982209259887,-0.292962670515474,-0.595142861309911,-0.975501255397964,0.720260163800076,0.137757259725854,0.135377297877547,0.140397018646144,0.135359023533831,0.139831821851374,0.149788616416621,0.14257481648786
"124","Chile","int.events","hk.list","int.events vs hk.list",0.971256313345615,-0.181171097328401,1.09154477724911,-0.154535796766308,-0.180172299023967,-0.716654732202208,0.265476035223154,0.132523887993529,0.11951651856915,0.136068619058188,0.119388780654508,0.119511362723842,0.126384676264588,0.120054440837302
"125","Chile","int.events","god.letter","int.events vs god.letter",0.0695081348952998,0.17987489740423,0.163915297753956,-0.465669602072954,-0.618681995077387,0.0334072036957742,0.856951594648644,0.127059617309387,0.127489673526567,0.127403942997217,0.130372379769983,0.132964867781517,0.127001565128795,0.138458596289922
"126","Chile","int.events","sub","int.events vs sub",0.0602734503090828,0.0416541597710479,0.26346575255561,-0.278006009426303,-0.591150496436425,-0.438649044326908,0.691105138730885,0.124115194145821,0.12408643930058,0.125111880720935,0.125231170698321,0.129354982337107,0.126975498619711,0.131296912690792
"127","Germany","measure","hk.list","measure vs hk.list",0.507860662163397,-0.409819197704146,0.326595196818654,0.434749681790078,0.19773945703456,-0.490281462263128,-0.255850110764617,0.073822674694986,0.0730193650756452,0.0724721565736643,0.0732073607096604,0.0718689107726224,0.0736660091598595,0.0721042535075326
"128","Germany","measure","text","measure vs text",0.852128805950351,-0.188901294411269,0.454649605097979,0.0171628630736838,-0.255491071244202,-0.635764982352178,0.245969017971321,0.0780030412106764,0.0718384001133539,0.0733653872953673,0.0715224256922703,0.0721026142959902,0.0751286984504523,0.0720599809952426
"129","Germany","measure","sub","measure vs sub",0.388277540413613,0.0845675882718429,0.310469220878877,-0.211783732634918,0.00585249030460207,0.116019094514506,0.0922652636899614,0.0886847484887835,0.0871888342033301,0.0881184119129866,0.0875815495410662,0.0871146943560036,0.0872545503835994,0.0872030133897641
"130","Germany","measure","list","measure vs list",0.67283767100522,-0.196661809913557,0.385308360609491,0.303361394160986,-0.0641958735170649,-0.132392656624298,0.213904632501006,0.0770598473688075,0.073295895877487,0.0742939564709152,0.0737809164955672,0.0729817617201974,0.0731036408597558,0.073360253371368
"131","Germany","measure","letter","measure vs letter",0.746686586581728,-0.284221882978371,0.366118738701016,0.224385034294112,0.358262907442652,-0.569192071451406,0.342535011438556,0.0796451739779218,0.0752307408314653,0.0757238968690973,0.0749489497652746,0.075671205943368,0.0774825698633113,0.075569149676812
"132","Germany","measure","god.letter","measure vs god.letter",0.506030212918412,-0.0386064682936224,0.502921085611889,-0.175054272126654,-0.259463786821839,-0.143437790320313,0.259171499985757,0.0785651477060946,0.0761634862250366,0.078535553762385,0.0764385196099016,0.076784533369167,0.076343523397658,0.0767831032723079
"133","Germany","int.events","hk.list","int.events vs hk.list",0.377423676846297,-0.641485080911402,0.429406758174005,0.510528049561773,0.56551717375294,-0.494299172340463,-0.177964082897241,0.0768424305159734,0.0793806803007633,0.0772381053473067,0.0779574329456448,0.0785156478930049,0.0778035912700516,0.0757973605438723
"134","Germany","int.events","text","int.events vs text",0.726365843033257,-0.398064223866654,0.565694317371286,0.113590463060526,0.128272008075317,-0.655744287749035,0.325641716180441,0.080476003214853,0.0769934351808638,0.0785175383354261,0.0756202999636539,0.0756537991594781,0.0795551846581556,0.0764989766996788
"135","Germany","int.events","sub","int.events vs sub",0.271928724965174,-0.110752420493667,0.413291609296959,-0.111607215464392,0.350232889427356,0.16333436824312,0.175413448432626,0.091914731091809,0.0912294073938536,0.0929910057901877,0.091231519303837,0.0924560404848695,0.0913895409183444,0.0914350049410294
"136","Germany","int.events","list","int.events vs list",0.526892784611101,-0.434395165287911,0.504626581351745,0.383277884383829,0.279584287640217,-0.100990067329854,0.30104802833127,0.0795924616007234,0.0787374919194761,0.0793716152558341,0.078335595544786,0.0776746862874547,0.0770211441701855,0.0777945184169437
"137","Germany","int.events","letter","int.events vs letter",0.613467358773072,-0.496478265392417,0.477577544182907,0.305804770227453,0.722272450919414,-0.593016872745227,0.443420487558567,0.0821511678760484,0.0808781136380783,0.0806976199390657,0.0793783674565763,0.08357602369053,0.0819092738670338,0.080389202469251
"138","Germany","int.events","god.letter","int.events vs god.letter",0.375410504704848,-0.257422229411965,0.628958753522772,-0.0774227595182084,0.114411651006519,-0.114799753410105,0.349356521338202,0.0815375355986326,0.0807908671701594,0.0840840962645343,0.0801881479651193,0.0802591053870655,0.0802599949620353,0.0813487049182204
"139","Germany","events","hk.list","events vs hk.list",0.560751769984847,-0.47174512119441,0.469154367032664,0.319777071866967,0.450089945830515,-0.137790544214905,0.15440731296053,0.0769855791438994,0.0761346616608401,0.0761120909269057,0.075020901626776,0.0759498236975715,0.0742498725377318,0.0742948297990342
"140","Germany","events","text","events vs text",0.884652760703292,-0.238612319584953,0.590335134839108,-0.0724969297936354,0.0569518478545857,-0.318364550752951,0.57527966980284,0.0813204676575922,0.0746012577690529,0.0773008849206065,0.0741227389336065,0.0741041066016116,0.075012555436816,0.0771383953563747
"141","Germany","events","sub","events vs sub",0.438027144189269,0.0438237596336471,0.446921170463938,-0.279630967600521,0.261314740254293,0.5417911316329,0.445987915767327,0.0917541353218686,0.0896894912225405,0.0918396869910235,0.090518545093549,0.0904108485221682,0.0928592424008844,0.0918306292562585
"142","Germany","events","list","events vs list",0.719210699929253,-0.254748839455758,0.531986326658712,0.198811793217546,0.201287541407245,0.307333614478288,0.570079725067883,0.0803784248466201,0.0761108110759722,0.0781684759868003,0.075871463509164,0.0758808082752337,0.0763896505041254,0.0785645273187026
"143","Germany","events","letter","events vs letter",0.784903796162611,-0.337151776797867,0.50879746136255,0.126895951912931,0.588263789826865,-0.217788904413824,0.725396320020149,0.0829608252027147,0.0781300305043251,0.0795262183513541,0.0771918695621513,0.0803644820987819,0.0774931140263233,0.0820966507014483
"144","Germany","events","god.letter","events vs god.letter",0.557207154319133,-0.0873579355295916,0.638472699658289,-0.24658839415328,0.0461569542306774,0.239040539740326,0.618958519416317,0.0817476234372765,0.0787785214380174,0.08270024672536,0.0792998393520478,0.0787245906098199,0.0792639035040895,0.0824596806523119
"145","Greece","int.events","god.letter","int.events vs god.letter",0.200181074014341,-0.0596036894204392,0.279300540161752,0.452193788876061,0.185991379916829,-0.213101473564096,0.185277813375139,0.0777662645193518,0.0774151119943421,0.0781310369168624,0.0793470987530494,0.0777135753944463,0.0778176085159061,0.0777110280360396
"146","Greece","int.events","list","int.events vs list",0.237761625558942,0.10311199103133,0.435591942375647,0.464026733925895,0.0705345615858596,0.127717464129079,0.730820875496797,0.0746992555701615,0.0742742693859579,0.0759326791782556,0.0761695353776569,0.0742218901422882,0.0743268589040053,0.0791211866949159
"147","Greece","int.events","letter","int.events vs letter",0.244152872688209,-0.311045500456782,0.297156397727036,0.486365574146704,0.419687425511599,-0.230895250498177,0.356738096113888,0.0732932375262491,0.0736308618727265,0.0735540675214146,0.0749017906760051,0.0743525730707096,0.0732359829031647,0.0739082506533133
"148","Greece","int.events","text","int.events vs text",0.349237362809428,-0.144166707422105,0.545663543215689,0.700923413111756,0.240923564720961,-0.0218204226058511,0.72657574526596,0.0869847725432658,0.0859307861260454,0.0888158346975639,0.0908319277043715,0.0863189124230134,0.0857192454105638,0.0912133723143772
"149","Greece","int.events","hk.list","int.events vs hk.list",0.0956159997842695,0.0586583645165185,0.268417868596165,0.526787627876817,0.445812314546437,0.129259035105087,0.237333176289025,0.0812602553629786,0.0812032392061087,0.0818893126906483,0.083943883217672,0.0831563173668437,0.0813359101503941,0.0817321015345055
"150","Greece","int.events","sub","int.events vs sub",0.693136734950605,-0.0950603658857605,0.458191364375276,0.626935138919047,0.328571428571429,-0.105271431027582,0.141026936010271,0.0802467247080403,0.0757995354611002,0.0776948453971921,0.0794222825860918,0.0767327685791298,0.0758188335840083,0.075901913984856
"151","Greece","events","god.letter","events vs god.letter",0.321475437153313,0.0829433956358605,0.302796382413551,0.0839859235391256,0.0533148445479408,-0.258873215496571,-0.0531119051728146,0.0928410582199952,0.0917448440175713,0.0927085490439704,0.0917468216138566,0.0916989674922254,0.0924282046405477,0.0916987220583835
"152","Greece","events","list","events vs list",0.36548443697199,0.255166860845972,0.455940046693902,0.0973725092833643,-0.0473765587416217,0.0634536788355135,0.432564778370461,0.0899134827405464,0.0891692572319079,0.0907211180939215,0.0885645972176704,0.0884859356171711,0.0885053033458619,0.0904953676733503
"153","Greece","events","letter","events vs letter",0.362581224608608,-0.157308936156341,0.322407349078495,0.128850600568249,0.266127601849793,-0.274627845198559,0.11314019136674,0.088435602403406,0.0873002934348523,0.0881428508534181,0.08721365913562,0.0877904827866788,0.0878393822855307,0.0871732147274892
"154","Greece","events","text","events vs text",0.459866854092676,0.00899957608258458,0.573112864817561,0.327012878299019,0.108972473588517,-0.0777037949578915,0.450921948157997,0.102643469043664,0.100001012404621,0.104105729447742,0.101336717782168,0.1001484375,0.100075473496886,0.102541632541633
"155","Greece","events","hk.list","events vs hk.list",0.236238203440659,0.20254443456679,0.295110078787914,0.155466148934294,0.286066783970819,0.0664633489812413,-0.0236476455378945,0.0961189322255558,0.0959429293589976,0.0964913306760003,0.0957422802576938,0.0964287621794432,0.0955071332730907,0.0954612027300155
"156","Greece","events","sub","events vs sub",0.788737270250038,0.0741591819242875,0.487853334643243,0.24612446805871,0.169513060671549,-0.15884669917449,-0.102163952366246,0.0969122942386831,0.0900611064918187,0.0926444541791392,0.0906730805975243,0.0903192741970915,0.090280358598207,0.0901159719240343
"157","Greece","measure","god.letter","measure vs god.letter",0.403323095570625,-0.13065908380404,0.405682833240345,0.112517119449644,0.303602967279189,-0.163962258505918,-0.0335979722884617,0.106200035659425,0.104380064118923,0.106223898681491,0.104324917943782,0.105318851188426,0.104502711944346,0.10418077696344
"158","Greece","measure","list","measure vs list",0.455404130046934,0.0223526140522231,0.564848811900984,0.125307011163416,0.197322340240478,0.140989670470157,0.470987707021163,0.103430501814679,0.100967486549098,0.1047598025128,0.101148465212095,0.101425063532467,0.10119818235653,0.103602364892075
"159","Greece","measure","letter","measure vs letter",0.444487519868833,-0.38726571940666,0.429709789428333,0.154211402190943,0.515604604763955,-0.18176292753138,0.133940581597503,0.101834352796562,0.101280929332706,0.101684135910648,0.0998135621133823,0.102628294112081,0.0999211970582554,0.0997456426114402
"160","Greece","measure","text","measure vs text",0.547353118613251,-0.22034946246808,0.715882991826928,0.337973742123747,0.339270049763705,0.00757534839605616,0.478222834343685,0.116661047728551,0.113174359522361,0.11961789524982,0.114086475699516,0.114098668981481,0.112500797026435,0.11567634832344
"161","Greece","measure","hk.list","measure vs hk.list",0.326284134137292,-0.0175775993551914,0.406564224965506,0.179059954437603,0.532412658707149,0.139630104336166,-0.00202217497522458,0.109355352509673,0.107958610875586,0.110129472678517,0.108376420024061,0.111684324917067,0.108211079218189,0.107954599259698
"162","Greece","measure","sub","measure vs sub",0.89885866736359,-0.184877977626022,0.62220132562545,0.265841299468329,0.447987879364125,-0.0665926133437646,-0.0829027972869378,0.112353011023105,0.102916827641599,0.107221152312318,0.103361848737842,0.10494747731777,0.102554080196975,0.102583815534122
"163","Hungary","events","text","events vs text",1.10437991781995,-0.624573785255946,0.738871867426191,0.618688303749336,0.427541596909407,-0.320037876546265,0.102808720243506,0.0990021055843956,0.0907064796878449,0.0922648719202942,0.0906333077275179,0.088633473726434,0.087829797979798,0.0869112518851366
"164","Hungary","events","hk.list","events vs hk.list",0.341921060244777,-0.678355527955266,0.286331788764857,0.191704015059522,0.479667704224452,-0.280784062478251,-0.275155792666637,0.0757910791553735,0.0789115901632695,0.0754735871719042,0.075062355682201,0.0768199072920739,0.0754449853217633,0.0754165400535471
"165","Hungary","events","list","events vs list",0.262608196082125,-0.251536831674372,0.0272081772570619,0.164264537838041,0.10513327464562,-0.224632749714659,-0.0409401063811388,0.0651394870805068,0.0650935815405009,0.0645893033729273,0.0648009368687458,0.06467247047396,0.064990267786917,0.0645968502068051
"166","Hungary","events","letter","events vs letter",0.47758347759221,-0.674993428349617,0.192478378122168,-0.0457298508353487,0.0709673658293924,-0.497767337544073,0.155137631092396,0.0633075378266385,0.0650577697516085,0.0618380143495268,0.0615691166050105,0.0615917715877439,0.0634589712439973,0.0617381663382685
"167","Hungary","events","sub","events vs sub",0.730387155335866,-0.617415988410392,0.457934112946312,0.36620117227818,0.217555461746702,-0.696587566841197,-0.174532795246192,0.0743103780880869,0.0729977669334762,0.071519328563262,0.0708676013803136,0.0701195589696059,0.0738945922397948,0.0699741392944389
"168","Hungary","events","god.letter","events vs god.letter",0.199949664834569,-0.367892815709963,-0.160269441886884,-0.167931739090423,0.114441391659519,-0.274569030740407,-0.199970122051253,0.0716007006005917,0.0724372379285176,0.071475318368445,0.0714973777981924,0.0713648844923243,0.0719112995845765,0.0716007723659052
"169","Hungary","measure","text","measure vs text",1.10645367324175,-0.392075240302252,0.768149915428088,0.669882206982646,0.440449323255053,-0.115113883812502,0.350467996083214,0.103062141102098,0.0916736651768629,0.0963154875014812,0.0948121670616914,0.0921020972225839,0.0901792844554622,0.0913449930728259
"170","Hungary","measure","hk.list","measure vs hk.list",0.302600951408996,-0.449577253732516,0.280138890116568,0.194112334822749,0.494032274792196,-0.0670035530013756,-0.0276144070352935,0.0788414746421167,0.0799044782121171,0.0787156136994447,0.0783233233222774,0.0803078261107967,0.0780041875298203,0.0779683517544463
"171","Hungary","measure","list","measure vs list",0.220308386603735,0.0364130071550578,0.00971460902408788,0.16396115897131,0.0669840850265976,0.00621094682353016,0.251036696768139,0.0682274121676496,0.0678273284547864,0.0678168917305356,0.0680439162053045,0.0678541162561149,0.0678164188680946,0.0683501548618557
"172","Hungary","measure","letter","measure vs letter",0.440098514179351,-0.422695858230336,0.181440489388534,-0.0600101131015112,0.0304503398608792,-0.246490250059895,0.374618724051645,0.0663477784574528,0.0662266904444061,0.0650512780462163,0.0648148309694817,0.0647932665301525,0.0652757683057731,0.0659175565721884
"173","Hungary","measure","sub","measure vs sub",0.699860201839712,-0.369931881982741,0.460851593061183,0.38621533233909,0.191697408592795,-0.445801240743416,0.0617008412653022,0.0773970634651292,0.0741883843304763,0.0748750624533829,0.0743003178361717,0.073278368868239,0.0747510129572133,0.0729789061168904
"174","Hungary","measure","god.letter","measure vs god.letter",0.157333503993325,-0.0953677804669233,-0.184043722257133,-0.19056370590509,0.0774582977395723,-0.0414667169061518,0.0538529103533749,0.074711960764012,0.0745669717091266,0.0747963890994143,0.0748190042318774,0.0745383122122518,0.074498679811532,0.0745096117313705
"175","Hungary","int.events","text","int.events vs text",0.718918578579302,-0.1150809512416,0.472634191275819,0.560898156150503,0.254882496677858,-0.172224826469546,0.170349610220466,0.0909256831392377,0.0859884253226905,0.0880486160425363,0.0889429656779293,0.0864954984773382,0.0861493838081198,0.0861430857576276
"176","Hungary","int.events","hk.list","int.events vs hk.list",0.0528437384051542,-0.178819657064235,0.0603022689155527,0.151380979522581,0.30954979694363,-0.128191029029911,-0.204627943506688,0.0738062238573154,0.0740667953668149,0.0738137587050631,0.0739859001097492,0.0746368365010584,0.0739280138504861,0.0741551536303078
"177","Hungary","int.events","list","int.events vs list",-0.0230236788896749,0.278250432906517,-0.20181636726118,0.123678759728969,-0.109263652904217,-0.0624665700694871,0.0392238074598923,0.063640570698186,0.0642508342983689,0.0639596163831454,0.0637577639189676,0.0637311140002206,0.0636673324647465,0.0636485740099482
"178","Hungary","int.events","letter","int.events vs letter",0.190143140705326,-0.134953521510114,-0.0422054886696101,-0.083496845010639,-0.139919542068137,-0.307312530243944,0.216020639597908,0.0608799576814946,0.0607440337346059,0.0606195553278321,0.060658876690354,0.0607543748352466,0.0613215226609465,0.0609595827025173
"179","Hungary","int.events","sub","int.events vs sub",0.432632836415377,-0.0911066497990749,0.213103427810718,0.316668688823116,0.0215049702073159,-0.488256655238805,-0.108048713617574,0.0703507651302028,0.0688349113208197,0.0691494252979982,0.0696143912940684,0.0687684879488367,0.0707848616576619,0.068863505412996
"180","Hungary","int.events","god.letter","int.events vs god.letter",-0.075490504100894,0.155881847126891,-0.37482965988685,-0.201510814638296,-0.105184813622685,-0.108555389098193,-0.128232873361124,0.0703521580289735,0.070512505736338,0.0715142136989863,0.0706530872721354,0.0703984082773134,0.0704046188590843,0.0704447860772583
"181","Israel","int.events","hk.list","int.events vs hk.list",0.31630668409411,-0.430824673485378,0.394499914348822,0.463870567162906,0.575197325920613,-0.466685277513635,0.384802731041568,0.0845204475195924,0.0854116973204379,0.0850994086031197,0.0857196765266489,0.0869246354919217,0.0857469603304817,0.0850206894301595
"182","Israel","int.events","god.letter","int.events vs god.letter",0.335319408386837,-0.463810852187531,0.339902477137814,0.390304130011623,0.457400573184302,-0.167697500721986,0.0199824562861803,0.079042164736802,0.0800294858999368,0.0790719203937589,0.0794258013547177,0.0799727049166907,0.0782314276801433,0.0779648588994782
"183","Israel","int.events","text","int.events vs text",0.726532782090181,-0.742418226571228,0.401901995224704,0.32385536929052,0.529593686433717,-0.887155910410853,0.303270908837556,0.0926940204723011,0.0929476611211431,0.0887122305844087,0.0880965467415032,0.0900051029642441,0.0955113653193142,0.087956230914643
"184","Israel","int.events","list","int.events vs list",0.714817341142495,-0.421896356479997,0.493815179931533,0.864552875261794,0.375359406091959,-0.256852906726344,0.222660082419157,0.0816320077047667,0.0784908068030032,0.0791120982777175,0.0838630250908555,0.0781407893325373,0.0774339849169908,0.0772793065831146
"185","Israel","int.events","sub","int.events vs sub",0.301711678471311,-0.472135042177641,0.283585426639342,0.134822336555268,0.203101699512781,-0.235430513868394,0.252532785881597,0.0745940584665774,0.0757715724052034,0.0744993330851153,0.0739435863729011,0.0741495974256757,0.0742761798052771,0.0743506912435341
"186","Israel","int.events","letter","int.events vs letter",0.277928752811818,-0.64619879467015,-0.005275482686808,0.148175941021778,0.446764214158696,-0.438437720961545,0.658532242523576,0.0897910773423277,0.0935725050155902,0.088933115554306,0.0891767630963072,0.0911505648024755,0.0910686689370213,0.0937513031512566
"187","Israel","measure","hk.list","measure vs hk.list",0.535607477515066,-0.703760753972248,0.47855892592849,0.578326631015368,0.752719935691424,-0.595385601087868,0.0951381761084446,0.0701292152365487,0.0718374433419711,0.0696549797907764,0.0705192670576268,0.0724219359875098,0.0706833844497677,0.0678519685364109
"188","Israel","measure","god.letter","measure vs god.letter",0.552814740748055,-0.722954488114014,0.411120631550224,0.516750624197869,0.649608960300076,-0.282984863807908,-0.256770575123181,0.0646113374568393,0.0662810224898843,0.0635606915806694,0.0643146226108435,0.0655066271777147,0.0628765397303473,0.0627676989234604
"189","Israel","measure","text","measure vs text",1.00991603452758,-1.0451393595165,0.490608453579491,0.456766359791459,0.70828694885085,-1.00100156270481,0.0511378348570157,0.0798995165862914,0.0805129562813307,0.0732958408060181,0.0730241361679967,0.0755074827313468,0.0797475990586774,0.071278200326613
"190","Israel","measure","list","measure vs list",0.979197953678252,-0.681059562818565,0.583356572851034,0.88629632797155,0.574038984206887,-0.381882319730123,-0.0685663382314157,0.0683749643875329,0.0646250666270703,0.0636891784678422,0.067062029148807,0.0636074804701208,0.0622159149453722,0.0611467273439783
"191","Israel","measure","sub","measure vs sub",0.507088860363881,-0.743063091241145,0.344864044784621,0.306245290920651,0.416747910123963,-0.360339507055036,-0.0240841058376658,0.05994413498157,0.0620818425559157,0.0589426284386719,0.0587604180678448,0.059339350259016,0.0590217106920013,0.0580850112993153
"192","Israel","measure","letter","measure vs letter",0.480611085518006,-0.942934753058316,0.0214235277496143,0.310880120987057,0.632822901958824,-0.566561104096694,0.371568085554804,0.0752235906075197,0.0808972020989193,0.073236279849058,0.074065482280814,0.076684606208561,0.0759994912036617,0.0744225201478651
"193","Israel","events","hk.list","events vs hk.list",0.432400328294219,-0.610879165024605,0.517274085476737,0.370452639001126,0.567078388900518,-0.572041761549511,-0.0765238070776499,0.0802945781077046,0.0821201007582165,0.0810847980645364,0.079806981184508,0.0816142629630875,0.0816696931375842,0.0785189491777116
"194","Israel","events","god.letter","events vs god.letter",0.449765455173592,-0.631077834379077,0.455529596933335,0.294102807854831,0.442627445000795,-0.264487695140868,-0.415718098397509,0.0747832876701146,0.0765648355644516,0.0748307262975213,0.0737306285512108,0.0747253794010275,0.0735802401811457,0.0745154019670939
"195","Israel","events","text","events vs text",0.910543770693296,-0.939451349132569,0.52874944684474,0.243935518585208,0.520268833619232,-0.990016976543484,-0.101424973879755,0.0903999009469033,0.0909456037942364,0.0847926154284365,0.0825469884864856,0.0847018366702416,0.0919411627376782,0.0820447689772926
"196","Israel","events","list","events vs list",0.876379752973375,-0.591144296685973,0.613056198529514,0.700595270804146,0.365527865808299,-0.363583767297707,-0.23993962027939,0.0786523849325653,0.0749149751833035,0.0751505673534027,0.0761773158437391,0.0729878237652501,0.0729751678291789,0.0723088987714773
"197","Israel","events","sub","events vs sub",0.40544323247281,-0.651984371320809,0.397015955718217,0.0605466512474694,0.191219426094167,-0.343122446446457,-0.18780426619072,0.0701576553303145,0.0723669723276755,0.0701003456213048,0.0687956356881051,0.0690744405350415,0.0697623061650383,0.0690634708188013
"198","Israel","events","letter","events vs letter",0.379553383907358,-0.840403144301902,0.0977230626194331,0.066845497615806,0.436359072051624,-0.551961744625963,0.196989949519867,0.0854167169497873,0.0912731406343394,0.084015560967831,0.0839626289218287,0.0858995134969355,0.087089643994527,0.0843203030849572
"199","Ireland","int.events","list","int.events vs list",0.296998286989252,0.0165301996182429,0.178202464175825,0.03199698104912,0.217295715824164,-0.0542158791222708,0.0327090599047987,0.067699352234907,0.0669665627767809,0.0672289200329385,0.0669728174375879,0.0673577642819152,0.0669887803938607,0.0669732014026178
