"","country","control_condition","intervention_condition","contrast","pa_effect_size","na_effect_size","optimistic_effect_size","ls_effect_size","ladder_effect_size","envy_effect_size","indebted_effect_size","gratitude_effect_size","guilty_effect_size","ss_effect_size","pa_var","na_var","optimistic_var","ls_var","ladder_var","envy_var","indebted_var","gratitude_var","guilty_var","ss_var"
"531","Norway","events","list","events vs list",-0.438178708656745,0.172340773506748,-0.257893870278901,-0.296108160021256,-0.542708062903086,0.0388468136773903,0.195366166291141,-0.555440765327225,0.332538036999163,-0.0661117734934858,0.129984136057878,0.127448210456204,0.128023333989243,0.128354127647114,0.13158619013319,0.127007706279953,0.127580501029929,0.131804665168303,0.128711963641178,0.127052420212165
"532","Norway","events","god.letter","events vs god.letter",0.204392782788916,-0.0827932198111378,0.0236851100315352,-0.0674543095177304,-0.0570041743294761,0.0369963162611998,0.451701195787667,-0.0928322168588185,0.313269536672617,-0.283257050517154,0.122855198126104,0.122326081574445,0.122230721986422,0.122291162886957,0.122271456705419,0.122242960516418,0.125313646014283,0.122352795259903,0.12370915862536,0.123437897323248
"533","Norway","events","sub","events vs sub",0.0977423953948955,-0.0108777567291662,-0.124225998749989,0.212492471528012,0.147717082460101,-0.0241539835278488,0.212279306335169,-0.0745591591772092,0.181004316009747,0.304846804351873,0.108316236879377,0.108188733497403,0.108395676378132,0.108797310860439,0.108482003914418,0.108195018488333,0.108796087258304,0.1082622570464,0.108629871832845,0.109442966585675
"534","Norway","events","text","events vs text",-0.580689047207288,0.278476317978087,-0.903665237213174,-0.461321893874875,-0.788996727572394,0.117431248596755,-0.177997663795994,-0.573133550607747,0.140608180203199,-0.440305457789217,0.123014375695945,0.119195982903712,0.130064538804784,0.121185230405089,0.127210200204378,0.118258351116541,0.118521484501391,0.122886174185441,0.118346300560556,0.120906568734364
"535","Norway","int.events","hk.list","int.events vs hk.list",0.391737382658934,0.0405562329807478,0.74825391005834,0.314371003317114,0.342644161836238,-0.271016131845948,1.19470747785984,0.617880159654293,0.19486511195315,0.249043779966521,0.104220017493486,0.10232235038175,0.1093003392053,0.103537154377913,0.103769353051836,0.103219912077839,0.120143364752008,0.10707398892751,0.102776445429536,0.10307707533558
"536","Norway","int.events","letter","int.events vs letter",0.366437639427043,-0.0761614964872092,0.685537515158834,0.398803027440902,0.302548793284144,-0.140029958477076,0.787310952814606,0.545329864021395,0.461308830683008,0.482456934909084,0.0884160493868355,0.0870195714515997,0.0920648009205451,0.0886852592901742,0.0879514757860619,0.0871696564051206,0.0936941145263244,0.0901889637021043,0.0892696286659361,0.0894865727613246
"537","Norway","int.events","list","int.events vs list",-0.275095167657671,0.17693474333473,0.466327349526697,-0.283335391795798,-0.201737402698976,-0.196761823942057,1.16514099575572,-0.117216375080983,0.547355439355538,0.191552752017139,0.115929499207172,0.115329885046771,0.117845497121334,0.11599168289603,0.115456804996079,0.115430010884096,0.133252150406118,0.115092503630395,0.118955453608841,0.11540267630902
"538","Norway","int.events","god.letter","int.events vs god.letter",0.355364198656282,-0.0706004509618209,0.651810547527945,-0.0400136059406449,0.237699360083189,-0.186576370020083,1.59780498685952,0.328262016429583,0.513815439451497,-0.0147846778918395,0.111806555347898,0.110210512058285,0.115735151087136,0.110165994492289,0.110888361559705,0.110602963613204,0.143736779852458,0.111562769002422,0.113618694718057,0.110147803677026
"539","Norway","int.events","sub","int.events vs sub",0.261748471247951,0,0.531353432665328,0.252020623526278,0.462315507911024,-0.255106680164345,1.40130021069198,0.369399245634491,0.420872838921341,0.669405302312185,0.0969254619859889,0.0961098398169336,0.0994709882741387,0.0968659635631548,0.0986543115890173,0.0968845947962726,0.119486533632236,0.0977343136583066,0.0982185772757635,0.101444404802215
"540","Norway","int.events","text","int.events vs text",-0.417005383217767,0.277896284760138,-0.154870253822667,-0.45303643538336,-0.458569794142487,-0.150545568865508,0.633805153105861,-0.101250697627605,0.3708653465009,-0.183529036640183,0.108207664582804,0.106968342216789,0.106285758248015,0.108609568712961,0.108674238511871,0.106268824565784,0.111128375896534,0.106109692969182,0.107741608372581,0.10641009301431
"541","Japan","measure","list","measure vs list",0.139718451819757,0,0.0417838084675458,-0.356998842687626,-0.279624893996075,0.0741150893604313,0.202450680874193,0.482814291270502,0.190602211744288,-0.166870744071553,0.0609773813131554,0.0608294930875576,0.0608427195015732,0.0617950095548326,0.0614218421886358,0.0608711070759735,0.0611399951950305,0.0625954752076715,0.0611047143233289,0.0610404464604894
"542","Japan","measure","god.letter","measure vs god.letter",0.103334127295033,0.230074240558815,0.0504219708467332,-0.267529265402592,-0.161175633757818,0.157816741855793,0.421643766070807,0.07730094576367,0.190288048558342,-0.427460194451511,0.0723534032827704,0.0727306909104926,0.0722807642942011,0.0728970994076188,0.0724900072386043,0.072480440623361,0.0738454168863645,0.0723114166252001,0.0725813639931303,0.0738895128897052
"543","Japan","measure","letter","measure vs letter",0.753806155729138,-0.150709058639794,0.455966258311511,0.108908774107335,-0.0602866669423999,0.149560166686305,0.0980874895455628,0.717787176221277,0.204868338841659,0.260508218828227,0.0905718806676489,0.0851167756670584,0.0869686957506834,0.0850082546742731,0.0849259882856077,0.0851133258980898,0.0849858550195509,0.0900418277669746,0.0853093538260948,0.085568288784268
"544","Japan","measure","sub","measure vs sub",0.589797124390026,-0.465655981595821,0.152271896731724,0.0955137284450298,0.359637778189568,-0.102877295505672,-0.242802624582687,0.258833630297056,-0.0734373795058649,-0.103725033208484,0.078957257311053,0.0777440614338051,0.0759510173350857,0.0758207964257079,0.0769339117884825,0.0758343229591254,0.0762821875570298,0.0763566480539605,0.0757862610218858,0.0758359446682322
"545","Japan","measure","text","measure vs text",0.782426478346395,-0.35549392013834,0.105626175165789,-0.0477529927666355,0.032947616295709,-0.114915729242934,0.398936265485368,0.911954183682498,0.0662657145767605,-0.0312541757859854,0.0857635659238069,0.0810922652818625,0.0799843899128704,0.0798990385613129,0.0798875500719033,0.0800040892969789,0.0814074019805556,0.0878738470691768,0.0799193346825648,0.0798865046688696
"546","Japan","measure","hk.list","measure vs hk.list",0.104604595799138,-0.0439461149861533,0.0146255140149304,-0.238807364369983,-0.0780022372270627,0.132159985778105,0.233481069705589,0.420289981127809,0.257034853328789,-0.0557460780990664,0.0635949067499568,0.0635233919845606,0.0635097621800989,0.0639606752881714,0.0635563530003547,0.0636466856418502,0.0639407106265327,0.0649099983910212,0.0640324051179207,0.0635327282083784
"547","Japan","int.events","list","int.events vs list",-0.492028530707984,0.337489528887455,-0.165736962594083,-0.265294150869603,-0.452371851094745,0.354498701505248,-0.0257689028707116,0.235712770943026,0.246089989974915,-0.0793483529885284,0.0649455315282952,0.0639440245523422,0.0632687867293832,0.0636040386490372,0.0646529394707345,0.0640359788278128,0.0630593749761429,0.063488253679506,0.0635273144043515,0.0631033759508838
"548","Japan","int.events","god.letter","int.events vs god.letter",-0.555932895259817,0.601003795077963,-0.152875068329842,-0.185634139807688,-0.317772922249022,0.447168690119371,0.202128357636825,-0.12492743016118,0.254428119277353,-0.331199699035001,0.0773444381024671,0.0778272545623389,0.074699154792142,0.0748018330083021,0.0754177551958256,0.0763342385968292,0.0748610537406986,0.0746272666096403,0.0750821444343842,0.0754984367747718
"549","Japan","int.events","letter","int.events vs letter",0.0959230734845408,0.211971443955355,0.304316563149042,0.164475062700643,-0.254367396440296,0.464137637683165,-0.139298854829456,0.487139748451264,0.267700216558497,0.334217116847477,0.0872101837766697,0.0875823781206885,0.088079010178546,0.0873961297164995,0.0877883247802645,0.0893583349296634,0.087316464348858,0.0895862660526535,0.08786083137999,0.0882778904971606
"550","Japan","int.events","sub","int.events vs sub",-0.0859161663697403,-0.123543089528403,-0.0321476940124805,0.153720238037001,0.147826780439746,0.175980308030016,-0.452896247781732,0.0526664951166493,-0.0173823037783479,-0.00977183142924896,0.0780319962945209,0.0781077780957378,0.0779709567424695,0.0781882301785448,0.0781711421538624,0.0782587989980851,0.0799332792138584,0.0779876902566767,0.0779639247256841,0.0779619376507307
"551","Japan","int.events","text","int.events vs text",0.0506016287532521,-0.00603660846490026,-0.0922413460634325,0.0236671776955534,-0.161637145781345,0.136207837343877,0.177005132721161,0.643012797119697,0.12018007210511,0.0622311272430921,0.0821274114880621,0.0821021706461549,0.0821868908989732,0.082107407592738,0.0823630719087007,0.0822873319892762,0.0824151144098336,0.0862364608123342,0.0822462387370492,0.0821405333717167
